brand,name,type,country,ingredients,afterUse,price,url,match_score,matched_name
"avène","Refreshing Eye Contour Care","Eye Moisturizer","France","[""Paraffinum Liquidum"",""Caprylic/Capric Triglyceride"",""Glycerin"",""Water"",""Glyceryl Stearate"",""Peg-100 Stearate"",""1"",""2-Hexanediol"",""Caprylyl Glycol"",""Carbomer"",""Disodium EDTA"",""Ribes Rubrum Fruit Extract"",""Rubus Idaeus Fruit Extract"",""Sodium Benzoate"",""Sodium Dextran Sulfate"",""Sodium Hydroxide"",""Tocopheryl Glucoside"",""Vaccinium Myrtillus Fruit Extract""]","[""May Worsen Oily Skin""]","£16.00","https://www.lookfantastic.com/avene-refreshing-eye-contour-15ml/12098469.html","83","avène Refreshing Eye Contour Care"
"avène","Revitalizing Nourishing Cream","General Moisturizer","France","[""Glycerin"",""Octyldodecanol"",""Paraffinum Liquidum"",""Cetearyl Alcohol"",""Dimethicone"",""Isododecane"",""Methyl Gluceth-20"",""Pentylene Glycol"",""Water"",""Silica"",""Cetearyl Glucoside"",""Glyceryl Stearate"",""Peg-100 Stearate"",""Benzoic Acid"",""Caprylic/Capric Triglyceride"",""Ethylhexylglycerin"",""Parfum"",""Hydrogenated Starch Hydrolysate"",""Polyacrylate-13"",""Polyisobutene"",""Polysorbate 20"",""Ribes Rubrum Fruit Extract"",""Rubus Idaeus Fruit Extract"",""Sodium Benzoate"",""Sodium Hydroxide"",""Sorbitan Isostearate"",""Tocopherol"",""Tocopheryl Glucoside"",""Vaccinium Myrtillus Fruit Extract"",""Xanthan Gum""]","[""Anti-Aging"",""Scar Healing"",""Brightening"",""May Worsen Oily Skin"",""Acne Trigger"",""Irritating"",""Eczema""]","£17.50","https://www.lookfantastic.com/avene-rich-revitalizing-nourishing-cream-50ml/12312816.html","78","avène Revitalizing Nourishing Cream"
"avène","Soothing Eye Contour Cream","Eye Moisturizer","France","[""Water"",""Paraffinum Liquidum"",""Caprylic/Capric Triglyceride"",""Cyclomethicone"",""Glycerin"",""Sucrose Stearate"",""Peg-12"",""Sucrose Distearate"",""Triethanolamine"",""Batyl Alcohol"",""Bisabolol"",""Caprylic/Capric Glycerides"",""Carbomer"",""Dextran Sulfate"",""Disodium EDTA"",""Sodium Hyaluronate"",""Tocopheryl Glucoside""]","[""Reduces Irritation"",""May Worsen Oily Skin""]","£10.00","https://www.lookfantastic.com/avene-soothing-eye-contour-cream-10ml/11571252.html","83","avène Soothing Eye Contour Cream"
"avène","Soothing Radiance Mask","Wet Mask","France","[""Paraffinum Liquidum"",""Caprylic/Capric Triglyceride"",""Water"",""Carthamus Tinctorius Seed Oil"",""Palmitic Acid"",""Stearic Acid"",""Hydrogenated Palm/Palm Kernel Oil Peg-6 Esters"",""Triethanolamine"",""Glyceryl Stearate"",""Microcrystalline Wax"",""Peg-100 Stearate"",""Propylene Glycol"",""1"",""2-Hexanediol"",""Caprylic/Capric Glycerides"",""Caprylyl Glycol"",""Carbomer"",""Disodium EDTA"",""Parfum"",""Phenyl Trimethicone"",""Ribes Rubrum Fruit Extract"",""Rubus Idaeus Fruit Extract"",""Sodium Benzoate"",""Tocopheryl Glucoside"",""Tropolone"",""Vaccinium Myrtillus Fruit Extract""]","[""May Worsen Oily Skin""]","£13.00","https://www.lookfantastic.com/avene-soothing-radiance-mask-50ml/12312814.html","80","avène Soothing Radiance Mask"
"","Avène Tolérance Extrême Cream 50ml","Moisturiser","","[]","[]","£15.00","https://www.lookfantastic.com/avene-tolerance-extreme-cream-50ml/11571258.html","62","UNMATCHED"
"","Avène Tolérance Extrême Emulsion 50ml","Moisturiser","","[]","[]","£11.25","https://www.lookfantastic.com/avene-tolerance-extreme-emulsion-50ml/11571253.html","61","UNMATCHED"
"avène","Very High Protection Cleanance SPF 50+","Sunscreen","France","[""C12-15 Alkyl Benzoate"",""Methylene Bis-Benzotriazolyl Tetramethylbutylphenol"",""Water"",""Diisopropyl Adipate"",""Isodecyl Neopentanoate"",""Silica"",""Dicaprylyl Carbonate"",""Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine"",""Diethylhexyl Butamido Triazone"",""Aluminum Starch Octenylsuccinate"",""Butyl Methoxydibenzoylmethane"",""Decyl Glucoside"",""1"",""2-Hexanediol"",""C10-18 Triglycerides"",""Glyceryl Laurate"",""Vp/Eicosene Copolymer"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Benzoic Acid"",""Butylene Glycol"",""Caprylic/Capric Triglyceride"",""Disodium EDTA"",""Parfum"",""Glyceryl Behenate"",""Glyceryl Dibehenate"",""Glyceryl Stearate"",""Oxothiazolidine"",""Peg-100 Stearate"",""Propylene Glycol"",""Sodium Benzoate"",""Tocopherol"",""Tocopheryl Glucoside"",""Tribehenin"",""Xanthan Gum"",""Zinc Gluconate""]","[""Anti-Aging"",""Scar Healing"",""Brightening"",""Irritating"",""Rosacea"",""Eczema""]","£14.00","https://www.lookfantastic.com/avene-very-high-protection-b-protect-spf-50-30ml/12090923.html","73","avène Very High Protection Cleanance SPF 50+"
"","Balance Me Cleanse and Smooth Face Balm 125ml","Balm","","[]","[]","£16.00","https://www.lookfantastic.com/balance-me-cleanse-and-smooth-face-balm-125ml/11419252.html","63","UNMATCHED"
"","Balance Me Radiance Face Oil 30ml","Oil","","[]","[]","£24.00","https://www.lookfantastic.com/balance-me-radiance-face-oil-30ml/11419254.html","67","UNMATCHED"
"","Balance Me Super Moisurising Body Wash 250ml","Body Wash","","[]","[]","£10.80","https://www.lookfantastic.com/balance-me-super-moisurising-body-wash-250ml/11419251.html","69","UNMATCHED"
"haruharu wonder","Wonder Black Rice Bakuchiol Eye Cream","Eye Moisturizer","South Korea","[""Water"",""Glycerin"",""Helianthus Annuus Seed Oil"",""Caprylic/Capric Triglyceride"",""Niacinamide"",""1"",""2-Hexanediol"",""Cetyl Alcohol"",""Cetearyl Alcohol"",""Bakuchiol"",""Stearyl Alcohol"",""Carbomer"",""Cetearyl Glucoside"",""Tromethamine"",""Butylene Glycol"",""Oryza Sativa Extract"",""Cetyl Palmitate"",""C12-20 Alkyl Glucoside"",""Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer"",""Sorbitan Palmitate"",""Sorbitan Olivate"",""Polyisobutene"",""Myristyl Alcohol"",""Phyllostachys Pubescens Shoot Bark Extract"",""Zanthoxylum Piperitum Oil"",""Zanthoxylum Piperitum Fruit Extract"",""Usnea Barbata Extract"",""Pulsatilla Koreana Extract"",""Aspergillus Ferment"",""Ethylhexylglycerin"",""Panax Ginseng Root Extract"",""Cyclodextrin"",""Adenosine"",""Lauryl Alcohol"",""Sodium Hyaluronate"",""Disodium EDTA"",""Caprylyl Caprylate"",""Sorbitan Oleate"",""Glucose"",""Wheat Germ Acid"",""Hydrolyzed Silk"",""Natto Gum"",""Pentylene Glycol"",""Madecassoside""]","[""Good For Oily Skin"",""Redness Reducing"",""Anti-Aging"",""Dark Spots"",""Acne Fighting"",""Brightening"",""Acne Trigger""]","£16.00","https://www.lookfantastic.com/balance-me-wonder-eye-cream-15ml/11419258.html","72","haruharu wonder Wonder Black Rice Bakuchiol Eye Cream"
"","BARBER PRO Face Putty Black Peel-Off Mask with Activated Charcoal (3 Applications)","Mask","","[]","[]","£4.95","https://www.lookfantastic.com/barber-pro-face-putty-black-peel-off-mask-with-activated-charcoal-3-applications/11432729.html","55","UNMATCHED"
"","BARBER PRO Gentlemen's Sheet Mask Rejuvenating and Hydrating with Anti-Ageing Collagen","Mask","","[]","[]","£4.95","https://www.lookfantastic.com/barber-pro-gentlemen-s-sheet-mask-rejuvenating-and-hydrating-with-anti-ageing-collagen/11432732.html","53","UNMATCHED"
"","bareMinerals Ageless Genius Firming and Wrinkle Smoothing Eye Cream 15g","Eye Care","","[]","[]","£37.00","https://www.lookfantastic.com/bareminerals-ageless-genius-firming-and-wrinkle-smoothing-eye-cream-15g/11643470.html","64","UNMATCHED"
"","bareMinerals Butter Drench Intense Moisurising Day Cream","Moisturiser","","[]","[]","£32.00","https://www.lookfantastic.com/bareminerals-butter-drench-intense-moisurising-day-cream/11262518.html","61","UNMATCHED"
"","bareMinerals Clay Chameleon Transforming Purifying Cleanser 120g","Cleanser","","[]","[]","£11.40","https://www.lookfantastic.com/bareminerals-clay-chameleon-transforming-purifying-cleanser-120g/11262513.html","58","UNMATCHED"
"","bareMinerals OIL OBSESSED Oil Cleanser","Oil","","[]","[]","£24.00","https://www.lookfantastic.com/bareminerals-oil-obsessed-oil-cleanser/11262515.html","67","UNMATCHED"
"bareminerals","Poreless Exfoliating Essence","Exfoliator","United States","[""Water"",""Dipropylene Glycol"",""Butylene Glycol"",""Glycerin"",""Coconut Acid"",""Polyurethane-35"",""Saccharum Officinarum Extract"",""Acer Saccharum Extract"",""Citrus Aurantium Dulcis Fruit Extract"",""Citrus Limon Fruit Extract"",""Morinda Citrifolia Leaf Extract"",""Salvia Hispanica Seed Extract"",""Leuconostoc/Radish Root Ferment Filtrate"",""Vaccinium Myrtillus Fruit Extract"",""Caprylyl Glycol"",""Xylitol"",""Citric Acid"",""Trisodium EDTA"",""Sodium Citrate"",""Methylpropanediol"",""Phenylpropanol"",""Phenoxyethanol""]","[""Reduces Large Pores"",""Drying"",""Irritating""]","£22.00","https://www.lookfantastic.com/bareminerals-poreless-exfoliating-essence-150ml/12318818.html","75","bareminerals Poreless Exfoliating Essence"
"","bareMinerals Pure Plush Cleansing Foam","Cleanser","","[]","[]","£20.00","https://www.lookfantastic.com/bareminerals-pure-plush-cleansing-foam/11262512.html","68","UNMATCHED"
"","bareMinerals SkinLongevity Vital Power Infusion Serum 50ml","Serum","","[]","[]","£48.00","https://www.lookfantastic.com/bareminerals-skinlongevity-vital-power-infusion-serum-50ml/11262516.html","69","UNMATCHED"
"","BBB London Luscious Lash Oil 7.5ml","Oil","","[]","[]","£24.00","https://www.lookfantastic.com/bbb-london-luscious-lash-oil-7.5ml/11741077.html","53","UNMATCHED"
"","BBB London Nourishing Brow Oil 11ml","Oil","","[]","[]","£22.00","https://www.lookfantastic.com/bbb-london-nourishing-brow-oil-11ml/11741078.html","63","UNMATCHED"
"","BBB London Rosewater Mist 50ml","Mist","","[]","[]","£22.00","https://www.lookfantastic.com/bbb-london-rosewater-mist/11893225.html","60","UNMATCHED"
"reflekt","Collagen Boost Vitamin C Brightening Serum","Serum","United States","[""Water"",""Propanediol"",""Butylene Glycol"",""Glycerin"",""Sodium Hyaluronate"",""Palmitoyl Tripeptide-5"",""3-O-Ethyl Ascorbic Acid"",""Actinidia Chinensis Fruit Extract"",""Ananas Sativus Fruit Extract"",""Garcinia Mangostana Fruit Extract"",""Litchi Chinensis Fruit Extract"",""Passiflora Incarnata Fruit Extract"",""Psidium Guajava Fruit Extract"",""Punica Granatum Fruit Extract"",""Ziziphus Jujuba Seed Extract"",""Averrhoa Carambola Fruit Extract"",""Pentylene Glycol"",""Glucose"",""Lactic Acid"",""Xylitylglucoside"",""Anhydroxylitol"",""Caprylyl Glycol"",""Hydroxypropyl Guar"",""Xylitol"",""Ethylhexylglycerin"",""Leuconostoc/Radish Root Ferment Filtrate""]","[""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Drying"",""Irritating"",""Rosacea"",""Eczema""]","£4.95","https://www.lookfantastic.com/beautypro-brightening-collagen-sheet-mask-with-vitamin-c/11432733.html","73","reflekt Collagen Boost Vitamin C Brightening Serum"
"","BeautyPro CBD Oil Infused Sheet Mask 22ml","Mask","","[]","[]","£5.95","https://www.lookfantastic.com/beautypro-cbd-oil-infused-sheet-mask-22ml/12371988.html","68","UNMATCHED"
"","BeautyPro Detoxifying Foaming Cleansing Sheet Mask with Activated Charcoal","Mask","","[]","[]","£4.95","https://www.lookfantastic.com/beautypro-detoxifying-foaming-cleansing-sheet-mask-with-activated-charcoal/11432736.html","62","UNMATCHED"
"","BeautyPro Nourishing Collagen Sheet Mask with Olive Extract","Mask","","[]","[]","£4.95","https://www.lookfantastic.com/beautypro-nourishing-collagen-sheet-mask-with-olive-extract/11432735.html","67","UNMATCHED"
"","BeautyPro THERMOTHERAPY Warming Gold Foil Mask 30g","Mask","","[]","[]","£5.95","https://www.lookfantastic.com/beautypro-thermotherapy-warming-gold-foil-mask-30g/11855347.html","55","UNMATCHED"
"","benefit Dr Feelgood Velvety Complexion Balm","Balm","","[]","[]","£29.00","https://www.lookfantastic.com/benefit-dr-feelgood-velvety-complexion-balm/10552556.html","56","UNMATCHED"
"","benefit It's Potent Brightening Eye Cream 14g","Eye Care","","[]","[]","£29.00","https://www.lookfantastic.com/benefit-it-s-potent-brightening-eye-cream/10552536.html","68","UNMATCHED"
"","benefit Smooth It Off 2-in-1 Facial Cleansing Exfoliator ","Exfoliator","","[]","[]","£21.50","https://www.lookfantastic.com/benefit-smooth-it-off-2-in-1-facial-cleansing-exfoliator/11679528.html","59","UNMATCHED"
"","Benton Aloe Soothing Mask Pack -1 Ea","Mask","","[]","[]","£2.00","https://www.lookfantastic.com/benton-aloe-soothing-mask-pack-1-ea/11848324.html","67","UNMATCHED"
"benton","Fermentation Eye Cream","Eye Moisturizer","South Korea","[""Galactomyces Ferment Filtrate"",""Water"",""Butylene Glycol"",""Caprylic/Capric Triglyceride"",""Glycerin"",""Cetearyl Alcohol"",""Cetyl Ethylhexanoate"",""Pentylene Glycol"",""Macadamia Integrifolia Seed Oil"",""Cetearyl Olivate"",""Bifida Ferment Lysate"",""Ceramide NP"",""Althaea Rosea Root Extract"",""Aloe Barbadensis Leaf Extract"",""Sorbitan Olivate"",""Sorbitan Stearate"",""Sodium Hyaluronate"",""Allantoin"",""Betaine"",""Beta-Glucan"",""Panthenol"",""Sh-Oligopeptide-1"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Arginine"",""1"",""2-Hexanediol"",""Pulsatilla Koreana Extract"",""Zanthoxylum Piperitum Fruit Extract"",""Usnea Barbata Extract"",""Hydrogenated Lecithin"",""Adenosine"",""Polysorbate 20""]","[""Hydrating"",""Redness Reducing"",""Reduces Irritation"",""Anti-Aging"",""Acne Trigger""]","£25.00","https://www.lookfantastic.com/benton-fermentation-eye-cream-30g/11401213.html","80","benton Fermentation Eye Cream"
"bioderma","Atoderm Intensive Gel-Crema","General Moisturizer","France","[""Water"",""Glycerin"",""Niacinamide"",""Sodium Polyacrylate"",""Dipotassium Glycyrrhizate"",""Hydrogenated Lard"",""Polydecene"",""Pentylene Glycol"",""Caprylyl Glycol"",""Mannitol"",""Polysorbate 20"",""Xylitol"",""Rhamnose"",""Sodium Citrate"",""Polyquaternium-51"",""Fructooligosaccharides"",""Caprylic/Capric Triglyceride"",""Laminaria Ochroleuca Extract""]","[""Good For Oily Skin"",""Redness Reducing"",""Acne Fighting"",""Brightening""]","£12.80","https://www.lookfantastic.com/bioderma-atoderm-intensive-foaming-gel-500ml/11450873.html","70","bioderma Atoderm Intensive Gel-Crema"
"","Bioderma Atoderm Shower Gel 1L","Body Wash","","[]","[]","£13.50","https://www.lookfantastic.com/bioderma-atoderm-shower-gel-1l/11688466.html","63","UNMATCHED"
"","Bioderma Atoderm Shower Oil 200ml","Body Wash","","[]","[]","£9.00","https://www.lookfantastic.com/bioderma-atoderm-shower-oil-200ml/11688468.html","62","UNMATCHED"
"","Bioderma Hybrabio H2O 500ml Duo Pack","Cleanser","","[]","[]","£18.50","https://www.lookfantastic.com/bioderma-hybrabio-h2o-500ml-duo-pack/12320869.html","53","UNMATCHED"
"","Bioderma Hydrabio Gel Cream 40ml","Moisturiser","","[]","[]","£15.20","https://www.lookfantastic.com/bioderma-hydrabio-gel-cream-40ml/11688484.html","66","UNMATCHED"
"","Bioderma Pigmentbio Brightening Face and Body Cleanser 200ml","Body Wash","","[]","[]","£15.00","https://www.lookfantastic.com/bioderma-pigmentbio-brightening-face-and-body-cleanser-200ml/12520435.html","62","UNMATCHED"
"","Bloom & Blossom George's Candy Floss & Marshmallow Handwash","Body Wash","","[]","[]","£3.19","https://www.lookfantastic.com/bloom-blossom-george-s-candy-floss-marshmallow-handwash/12186772.html","58","UNMATCHED"
"","Bloom & Blossom James' Sweet Peach Handwash","Body Wash","","[]","[]","£3.19","https://www.lookfantastic.com/bloom-blossom-james-sweet-peach-handwash/12186773.html","57","UNMATCHED"
"","Bloom and Blossom Rejuvenating Facial Spritz (100ml)","Mist","","[]","[]","£12.00","https://www.lookfantastic.com/bloom-and-blossom-rejuvenating-facial-spritz-100ml/10556038.html","65","UNMATCHED"
"","Bloom and Blossom The Very Hungry Caterpillar Baby Hair & Body Wash 200ml","Body Wash","","[]","[]","£3.99","https://www.lookfantastic.com/bloom-and-blossom-the-very-hungry-caterpillar-baby-hair-body-wash-200ml/12315402.html","50","UNMATCHED"
"bobbi brown","Extra Eye Repair Cream","Eye Moisturizer","","[""Water"",""Petrolatum"",""Dimethicone"",""Butyrospermum Parkii Butter"",""Glycerin"",""Butylene Glycol"",""Ceresin"",""Phenyl Trimethicone"",""Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone"",""Lanolin Alcohol"",""Sorbitol"",""Sodium Hyaluronate"",""Scutellaria Baicalensis Root Extract"",""Morus Bombycis Root Extract"",""Ascophyllum Nodosum Extract"",""Asparagopsis Armata Extract"",""Camellia Sinensis Leaf Extract"",""Olea Europaea Fruit Extract"",""Salvia Sclarea Extract"",""Pyrus Malus Fruit Extract"",""Acetyl Hexapeptide-8"",""Limnanthes Alba Seed Oil"",""Oenothera Biennis Oil"",""Tocopheryl Acetate"",""Acetyl Glucosamine"",""Linoleic Acid"",""Caffeine"",""Micrococcus Lysate"",""Di-C12-15 Alkyl Fumarate"",""Vitis Vinifera Seed Oil"",""Triticum Vulgare Bran Extract"",""Trehalose"",""Cholesterol"",""Pinanediol"",""Camphanediol"",""Sucrose"",""Stearic Acid"",""Palmitic Acid"",""Lecithin"",""Potassium Hydroxide"",""Silica"",""Pentylene Glycol"",""Peg-30 Dipolyhydroxystearate"",""Sodium Chloride"",""Hydroxystearic Acid"",""Peg-8 Distearate"",""Behenyl Alcohol"",""Parfum"",""Benzyl Salicylate"",""Sodium Sulfite"",""Sodium Metabisulfite"",""Disodium EDTA"",""Tetrasodium EDTA"",""Chlorphenesin"",""Potassium Sorbate"",""Phenoxyethanol""]","[""Hydrating"",""Reduces Irritation"",""Scar Healing"",""Brightening"",""Drying"",""May Worsen Oily Skin"",""Acne Trigger"",""Eczema""]","£48.50","https://www.lookfantastic.com/bobbi-brown-extra-eye-repair-cream-15ml/11511540.html","72","bobbi brown Extra Eye Repair Cream"
"","Bobbi Brown Extra Face Oil 30ml","Oil","","[]","[]","£46.50","https://www.lookfantastic.com/bobbi-brown-extra-face-oil-30ml/11511541.html","58","UNMATCHED"
"","Bobbi Brown Extra Repair Serum 30ml","Serum","","[]","[]","£68.50","https://www.lookfantastic.com/bobbi-brown-extra-repair-serum-30ml/11511550.html","62","UNMATCHED"
"","Bobbi Brown Extra Treatment Lotion 150ml","Toner","","[]","[]","£48.50","https://www.lookfantastic.com/bobbi-brown-extra-treatment-lotion-150ml/11511561.html","64","UNMATCHED"
"","Bobbi Brown Hydrating Eye Cream 15ml","Eye Care","","[]","[]","£33.50","https://www.lookfantastic.com/bobbi-brown-hydrating-eye-cream-15ml/11511621.html","58","UNMATCHED"
"","Bobbi Brown Soothing Cleansing Oil 200ml","Cleanser","","[]","[]","£35.00","https://www.lookfantastic.com/bobbi-brown-soothing-cleansing-oil-200ml/12192628.html","63","UNMATCHED"
"","Bondi Sands Body Wash - Coconut 500ml","Body Wash","","[]","[]","£7.99","https://www.lookfantastic.com/bondi-sands-body-wash-coconut-500ml/12514154.html","67","UNMATCHED"
"","Bondi Sands Everyday Liquid Gold Gradual Tanning Oil 270ml","Oil","","[]","[]","£11.19","https://www.lookfantastic.com/bondi-sands-everyday-liquid-gold-gradual-tanning-oil-270ml/11568692.html","50","UNMATCHED"
"","Bondi Sands Liquid Gold Self Tanning Oil 150ml","Oil","","[]","[]","£11.99","https://www.lookfantastic.com/bondi-sands-liquid-gold-self-tanning-oil-150ml/11568701.html","52","UNMATCHED"
"","Bondi Sands Self Tanning Mist 250ml - Dark","Mist","","[]","[]","£11.99","https://www.lookfantastic.com/bondi-sands-self-tanning-mist-250ml-dark/11568694.html","57","UNMATCHED"
"","Bondi Sands Self Tanning Mist 250ml - Light/Medium","Mist","","[]","[]","£11.99","https://www.lookfantastic.com/bondi-sands-self-tanning-mist-250ml-light-medium/11568693.html","57","UNMATCHED"
"oxecure","Daily Sunscreen SPF 50+ PA++++","Sunscreen","Thailand","[""Water"",""C12-15 Alkyl Benzoate"",""Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine"",""Ethylhexyl Salicylate"",""Diethylamino Hydroxybenzoyl Hexyl Benzoate"",""Ethylhexyl Triazone"",""Glycerin"",""Polyglyceryl-3 Methylglucose Distearate"",""Ethylhexyl Palmitate"",""Hydrogenated Polydecene"",""Titanium Dioxide"",""C15-19 Alkane"",""Glyceryl Stearate"",""Diisopropyl Sebacate"",""Propylene Glycol Dicaprylate/Dicaprate"",""Silica"",""Diisopropyl Adipate"",""Polyacrylate Crosspolymer-6"",""Peg-100 Stearate"",""Vp/Hexadecene Copolymer"",""Phenoxyethanol"",""Propanediol"",""Xanthan Gum"",""Propylene Carbonate"",""Bisabolol"",""Disodium EDTA"",""Caprylhydroxamic Acid"",""O-Cymen-5-Ol"",""Aloe Barbadensis Leaf Juice Powder"",""Tocopheryl Acetate"",""Propylene Glycol"",""Opuntia Ficus-Indica Stem Extract"",""Terminalia Ferdinandiana Fruit Extract"",""Buddleja Officinalis Flower Extract"",""Glycyrrhiza Glabra Root Extract"",""Niacinamide"",""Panthenol"",""Potassium Sorbate"",""Sodium Benzoate"",""Ethylhexylglycerin"",""Taraxacum Officinale Extract""]","[""Good For Oily Skin"",""Redness Reducing"",""Reduces Irritation"",""Acne Fighting"",""Brightening"",""Acne Trigger"",""Rosacea"",""Eczema""]","£6.39","https://www.lookfantastic.com/bondi-sands-sunscreen-spf15-oil-150ml/12016966.html","71","oxecure Daily Sunscreen SPF 50+ PA++++"
